2007-01-01 00:00,1.31908,1.32176,1.3165,1.3212,1995282
2007-01-02 00:00,1.32137,1.32951,1.32101,1.32724,2009661
2007-01-03 00:00,1.32702,1.32903,1.31461,1.3169,2016603
2007-01-04 00:00,1.31689,1.31783,1.30704,1.3086,2007990
2007-01-05 00:00,1.30866,1.31029,1.29804,1.29995,1916561
2007-01-07 00:00,1.30097,1.30141,1.30006,1.30039,96987
2007-01-08 00:00,1.30055,1.30389,1.29722,1.30356,2008364
2007-01-09 00:00,1.3035,1.30517,1.29855,1.29919,2000772
2007-01-10 00:00,1.29921,1.30002,1.29261,1.29347,2024197
2007-01-11 00:00,1.29345,1.30124,1.28804,1.2891,2006027
2007-01-12 00:00,1.28909,1.29418,1.28668,1.29212,1901316
2007-01-14 00:00,1.29219,1.29276,1.29152,1.29242,97631
2007-01-15 00:00,1.29254,1.2955,1.29121,1.29299,1996045
2007-01-16 00:00,1.29338,1.29875,1.29062,1.29165,2024073
2007-01-17 00:00,1.29159,1.29494,1.28973,1.29368,1995576
2007-01-18 00:00,1.29372,1.29756,1.28971,1.2959,1998445
2007-01-19 00:00,1.29594,1.29998,1.29129,1.29536,1912665
2007-01-21 00:00,1.29592,1.29636,1.29505,1.2959,95346
2007-01-22 00:00,1.29597,1.29769,1.29201,1.29466,1999587
2007-01-23 00:00,1.29486,1.30423,1.29288,1.302,2006444
2007-01-24 00:00,1.30195,1.30357,1.29475,1.29609,2004188
2007-01-25 00:00,1.2959,1.30002,1.29139,1.29357,2006928
2007-01-26 00:00,1.29329,1.29391,1.28807,1.29144,1907088
2007-01-28 00:00,1.29147,1.29246,1.29128,1.29192,96284
2007-01-29 00:00,1.29215,1.29655,1.28948,1.29601,2008872
2007-01-30 00:00,1.29608,1.298,1.29436,1.29617,1994983
2007-01-31 00:00,1.2963,1.30356,1.29239,1.30175,2006700
2007-02-01 00:00,1.30211,1.30482,1.30011,1.30123,2001928
2007-02-02 00:00,1.3014,1.30615,1.29474,1.29562,1915610
2007-02-04 00:00,1.2961,1.29621,1.29498,1.29582,94234
2007-02-05 00:00,1.29597,1.29651,1.29126,1.29316,2007395
2007-02-06 00:00,1.29302,1.29904,1.29095,1.29802,1995278
2007-02-07 00:00,1.2982,1.30232,1.29647,1.30209,2006533
2007-02-08 00:00,1.30208,1.30428,1.29759,1.30343,2013678
2007-02-09 00:00,1.30359,1.30452,1.29817,1.30047,1917813
2007-02-11 00:00,1.2989,1.30237,1.29851,1.30167,102389
2007-02-12 00:00,1.30147,1.30359,1.2939,1.2956,2038670
2007-02-13 00:00,1.29546,1.30426,1.29498,1.30298,1995205
2007-02-14 00:00,1.30264,1.31488,1.30218,1.31368,2007692
2007-02-15 00:00,1.31346,1.31716,1.31173,1.31329,2013540
2007-02-16 00:00,1.31316,1.31443,1.30958,1.31356,1912825
2007-02-18 00:00,1.31364,1.31621,1.31338,1.31465,96602
2007-02-19 00:00,1.31462,1.3161,1.31201,1.31498,2029773
2007-02-20 00:00,1.31492,1.31881,1.31271,1.3146,2016429
2007-02-21 00:00,1.31434,1.31648,1.31116,1.31361,2007520
2007-02-22 00:00,1.31354,1.31404,1.30796,1.31212,2003040
2007-02-23 00:00,1.31227,1.31863,1.31013,1.31627,1919802
2007-02-25 00:00,1.3165,1.3186,1.31629,1.318,96663
2007-02-26 00:00,1.31808,1.31971,1.31491,1.31911,2003582
2007-02-27 00:00,1.31911,1.32578,1.31579,1.32259,2000909
2007-02-28 00:00,1.32297,1.32369,1.31787,1.32271,1989313
2007-03-01 00:00,1.32255,1.32389,1.31547,1.31644,2011124
2007-03-02 00:00,1.31656,1.31998,1.31408,1.31882,1901870
2007-03-04 00:00,1.31949,1.32101,1.31817,1.3182,97703
2007-03-05 00:00,1.31802,1.31926,1.30723,1.3084,2005429
2007-03-06 00:00,1.30813,1.3139,1.30798,1.31332,2001070
2007-03-07 00:00,1.31338,1.31844,1.31086,1.31747,1998425
2007-03-08 00:00,1.31735,1.31813,1.31154,1.31365,1995982
2007-03-09 00:00,1.31343,1.31583,1.30864,1.31118,1907536
2007-03-11 00:00,1.31236,1.31415,1.31068,1.31242,144952
2007-03-12 00:00,1.31221,1.31992,1.31054,1.3186,2009176
2007-03-13 00:00,1.31857,1.32186,1.31547,1.31867,2004246
2007-03-14 00:00,1.31856,1.3244,1.31764,1.32318,2023927
2007-03-15 00:00,1.32323,1.32791,1.31919,1.32783,2005006
2007-03-16 00:00,1.3278,1.33381,1.32722,1.33106,1850054
2007-03-18 00:00,1.33064,1.33196,1.33064,1.33161,140627
2007-03-19 00:00,1.33142,1.33241,1.3278,1.33095,2009557
2007-03-20 00:00,1.33097,1.33232,1.32701,1.33135,2697640
2007-03-21 00:00,1.33137,1.34094,1.32861,1.33956,2674382
2007-03-22 00:00,1.33958,1.34002,1.3309,1.33285,2670842
2007-03-23 00:00,1.33311,1.33407,1.32762,1.32789,2488815
2007-03-25 00:00,1.32801,1.32933,1.32571,1.32708,191699
2007-03-26 00:00,1.32724,1.33455,1.32534,1.33267,633085
2007-03-27 00:00,1.33277,1.33667,1.33013,1.33482,614437
2007-03-28 00:00,1.332,1.33716,1.33006,1.33082,625580
2007-03-29 00:00,1.33084,1.33517,1.32984,1.33285,631079
2007-03-30 00:00,1.33277,1.33985,1.3288,1.33535,897589
2007-04-01 00:00,1.3371,1.3377,1.3352,1.3354,60580
2007-04-02 00:00,1.3353,1.33802,1.33312,1.33715,1083955
2007-04-03 00:00,1.33709,1.33802,1.33179,1.33225,1073791
2007-04-04 00:00,1.3323,1.3381,1.3321,1.3374,1078822
2007-04-05 00:00,1.3374,1.3441,1.33525,1.34245,943746
2007-04-06 00:00,1.34245,1.3428,1.3364,1.3378,402447
2007-04-08 00:00,1.3374,1.33798,1.33635,1.3368,30738
2007-04-09 00:00,1.3368,1.3379,1.334,1.3353,415233
2007-04-10 00:00,1.3353,1.3456,1.3349,1.34285,1221619
2007-04-11 00:00,1.3429,1.3441,1.34065,1.3436,1046515
2007-04-12 00:00,1.3436,1.3504,1.34315,1.3486,857583
2007-04-13 00:00,1.3485,1.35525,1.34815,1.35255,409563
2007-04-15 00:00,1.3554,1.3577,1.35221,1.3568,39318
2007-04-16 00:00,1.35685,1.357,1.35221,1.3527,957423
2007-04-17 00:00,1.3527,1.3594,1.3525,1.35715,1048175
2007-04-18 00:00,1.3572,1.362,1.3556,1.36145,1199617
2007-04-19 00:00,1.36145,1.3628,1.35605,1.3624,913958
2007-04-20 00:00,1.3624,1.3637,1.3586,1.3588,1002540
2007-04-22 00:00,1.35975,1.3607,1.35929,1.3599,24120
2007-04-23 00:00,1.3598,1.36025,1.354,1.358,711158
2007-04-24 00:00,1.358,1.3643,1.3548,1.36335,1103987
2007-04-25 00:00,1.3634,1.3665,1.3622,1.3639,891858
2007-04-26 00:00,1.3639,1.3654,1.3584,1.3592,1224952
2007-04-27 00:00,1.3593,1.3682,1.35865,1.3652,963257
2007-04-29 00:00,1.36305,1.3648,1.3615,1.36235,41222
2007-04-30 00:00,1.36235,1.36777,1.35884,1.36513,661518
2007-05-01 00:00,1.36515,1.36711,1.35897,1.36021,663190
2007-05-02 00:00,1.36026,1.36097,1.35598,1.35927,658266
2007-05-03 00:00,1.3593,1.36193,1.35459,1.35508,667288
2007-05-04 00:00,1.35512,1.36088,1.35344,1.35893,607590
2007-05-06 00:00,1.36015,1.36023,1.35883,1.35917,56966
2007-05-07 00:00,1.3592,1.36255,1.35897,1.35957,670412
2007-05-08 00:00,1.35962,1.36202,1.35155,1.35377,673355
2007-05-09 00:00,1.35379,1.35641,1.35187,1.35326,659615
2007-05-10 00:00,1.35325,1.35624,1.34656,1.34757,674149
2007-05-11 00:00,1.3476,1.35305,1.34628,1.35222,615659
2007-05-13 00:00,1.35343,1.35433,1.35271,1.35397,56723
2007-05-14 00:00,1.35395,1.3557,1.35235,1.35417,666252
2007-05-15 00:00,1.3542,1.36071,1.35264,1.35896,667555
2007-05-16 00:00,1.35901,1.36081,1.35035,1.35208,672164
2007-05-17 00:00,1.3521,1.35421,1.34773,1.34937,665765
2007-05-18 00:00,1.3494,1.35205,1.34648,1.35053,606693
2007-05-20 00:00,1.35123,1.35288,1.35123,1.35195,58641
2007-05-21 00:00,1.35195,1.35214,1.34359,1.3462,661493
2007-05-22 00:00,1.34615,1.34744,1.34376,1.34487,663269
2007-05-23 00:00,1.34487,1.35004,1.34149,1.34541,666984
2007-05-24 00:00,1.34537,1.34602,1.34155,1.34221,670904
2007-05-25 00:00,1.34215,1.34714,1.34114,1.3438,422350
2007-05-27 00:00,1.34465,1.3451,1.34399,1.3446,237012
2007-05-28 00:00,1.34456,1.34579,1.34425,1.34505,657418
2007-05-29 00:00,1.34509,1.35183,1.34192,1.34507,663062
2007-05-30 00:00,1.34511,1.34563,1.34079,1.3431,661363
2007-05-31 00:00,1.3431,1.3471,1.34219,1.34523,661882
2007-06-01 00:00,1.34526,1.34602,1.33915,1.34439,422815
2007-06-03 00:00,1.3441,1.34448,1.34353,1.3442,236695
2007-06-04 00:00,1.34422,1.34978,1.34317,1.34907,658167
2007-06-05 00:00,1.34909,1.35515,1.34885,1.35157,662588
2007-06-06 00:00,1.35162,1.35371,1.34844,1.34957,663033
2007-06-07 00:00,1.34963,1.35113,1.34209,1.34247,659601
2007-06-08 00:00,1.34251,1.34269,1.33225,1.33708,599578
2007-06-10 00:00,1.33671,1.33711,1.33513,1.33559,56852
2007-06-11 00:00,1.33557,1.33606,1.33325,1.3349,654360
2007-06-12 00:00,1.33496,1.33683,1.32981,1.33,647328
2007-06-13 00:00,1.32997,1.33144,1.32621,1.3307,647149
2007-06-14 00:00,1.33067,1.33221,1.32789,1.3308,653285
2007-06-15 00:00,1.33077,1.33877,1.33047,1.33867,409065
2007-06-17 00:00,1.33765,1.33869,1.33737,1.33855,242697
2007-06-18 00:00,1.3386,1.34178,1.33822,1.34147,642371
2007-06-19 00:00,1.34156,1.34343,1.3384,1.34229,635180
2007-06-20 00:00,1.34233,1.3436,1.339,1.33967,641082
2007-06-21 00:00,1.33973,1.34044,1.33717,1.33888,638064
2007-06-22 00:00,1.33889,1.34683,1.33772,1.34676,589357
2007-06-24 00:00,1.34648,1.3469,1.34565,1.34616,52901
2007-06-25 00:00,1.34617,1.34719,1.34384,1.34623,625874
2007-06-26 00:00,1.34617,1.34764,1.3431,1.34491,629894
2007-06-27 00:00,1.34484,1.34548,1.34167,1.3454,630977
2007-06-28 00:00,1.34536,1.34788,1.34233,1.34363,630288
2007-06-29 00:00,1.34359,1.35395,1.34284,1.35393,400958
2007-07-01 00:00,1.35358,1.35465,1.35337,1.35343,241199
2007-07-02 00:00,1.35344,1.36374,1.35258,1.36187,613152
2007-07-03 00:00,1.36193,1.36323,1.35833,1.36054,605456
2007-07-04 00:00,1.36061,1.36299,1.36044,1.36159,602493
2007-07-05 00:00,1.36164,1.36574,1.35784,1.35922,616766
2007-07-06 00:00,1.35931,1.36396,1.35678,1.36253,566422
2007-07-08 00:00,1.36319,1.36337,1.36215,1.36237,45764
2007-07-09 00:00,1.3624,1.36372,1.36086,1.36203,574558
2007-07-10 00:00,1.36196,1.37822,1.35935,1.37429,595668
2007-07-11 00:00,1.37419,1.37795,1.37299,1.37443,605069
2007-07-12 00:00,1.37437,1.37971,1.37419,1.37823,595258
2007-07-13 00:00,1.37817,1.38103,1.37621,1.37811,358656
2007-07-15 00:00,1.37837,1.37855,1.37676,1.3775,237725
2007-07-16 00:00,1.37749,1.38019,1.37603,1.37733,519815
2007-07-17 00:00,1.37734,1.37974,1.3758,1.37935,539416
2007-07-18 00:00,1.37932,1.3831,1.37565,1.38045,556338
2007-07-19 00:00,1.38044,1.38284,1.37852,1.37968,553020
2007-07-20 00:00,1.37955,1.38418,1.37777,1.38251,777461
2007-07-22 00:00,1.38334,1.38438,1.38268,1.38364,240416
2007-07-23 00:00,1.38357,1.38452,1.37912,1.37982,860850
2007-07-24 00:00,1.37997,1.38515,1.37951,1.38195,862721
2007-07-25 00:00,1.38179,1.38251,1.36944,1.37203,859965
2007-07-26 00:00,1.372,1.37714,1.36888,1.37502,859196
2007-07-27 00:00,1.37499,1.37521,1.36239,1.36306,829424
2007-07-29 00:00,1.36206,1.36415,1.36058,1.36322,33557
2007-07-30 00:00,1.36321,1.37274,1.36175,1.37197,861002
2007-07-31 00:00,1.37197,1.3724,1.36636,1.36706,863041
2007-08-01 00:00,1.3671,1.37099,1.36363,1.36642,858940
2007-08-02 00:00,1.36625,1.37063,1.36478,1.37024,862289
2007-08-03 00:00,1.37024,1.38178,1.36811,1.37698,828149
2007-08-05 00:00,1.3786,1.38387,1.3786,1.38163,33188
2007-08-06 00:00,1.38176,1.38386,1.37764,1.3808,861626
2007-08-07 00:00,1.38098,1.38132,1.37314,1.37496,859633
2007-08-08 00:00,1.37526,1.38259,1.37185,1.37993,861373
2007-08-09 00:00,1.37984,1.38167,1.36533,1.36624,860382
2007-08-10 00:00,1.36655,1.37049,1.36406,1.36907,781855
2007-08-12 00:00,1.36887,1.36936,1.3678,1.36897,76151
2007-08-13 00:00,1.36883,1.37091,1.35974,1.36069,859357
2007-08-14 00:00,1.36062,1.3625,1.35238,1.35295,859365
2007-08-15 00:00,1.353,1.35319,1.34127,1.34281,857539
2007-08-16 00:00,1.34292,1.34464,1.33594,1.34285,857267
2007-08-17 00:00,1.3425,1.3546,1.33691,1.34721,782475
2007-08-19 00:00,1.3476,1.3489,1.34705,1.34705,77242
2007-08-20 00:00,1.34734,1.35076,1.34573,1.3471,856484
2007-08-21 00:00,1.3471,1.35203,1.34485,1.34658,855021
2007-08-22 00:00,1.34635,1.35576,1.34459,1.35456,860210
2007-08-23 00:00,1.35477,1.35879,1.35324,1.3561,861232
2007-08-24 00:00,1.35613,1.36828,1.35497,1.36725,782117
2007-08-26 00:00,1.36745,1.36814,1.36612,1.36777,76172
2007-08-27 00:00,1.36777,1.36852,1.36303,1.36343,859811
2007-08-28 00:00,1.3634,1.36799,1.35698,1.3574,854771
2007-08-29 00:00,1.3576,1.36802,1.3557,1.36682,862073
2007-08-30 00:00,1.36671,1.3672,1.35883,1.36674,861255
2007-08-31 00:00,1.36669,1.37191,1.36158,1.36279,779424
2007-09-02 00:00,1.36276,1.36349,1.36223,1.36308,77003
2007-09-03 00:00,1.36299,1.36541,1.36017,1.36109,858983
2007-09-04 00:00,1.36094,1.36256,1.3548,1.36221,854567
2007-09-05 00:00,1.36209,1.36712,1.3566,1.36506,857988
2007-09-06 00:00,1.36498,1.37098,1.36308,1.36902,859015
2007-09-07 00:00,1.36906,1.37978,1.36601,1.37657,783408
2007-09-09 00:00,1.37681,1.37851,1.37659,1.37772,75150
2007-09-10 00:00,1.37743,1.38143,1.37644,1.37907,859300
2007-09-11 00:00,1.37906,1.38482,1.37756,1.38372,862697
2007-09-12 00:00,1.38352,1.39141,1.38207,1.38928,858084
2007-09-13 00:00,1.38923,1.39265,1.386,1.3871,858082
2007-09-14 00:00,1.38696,1.38947,1.38414,1.38728,826877
2007-09-16 00:00,1.3868,1.38727,1.38522,1.38585,33149
2007-09-17 00:00,1.38589,1.38899,1.38474,1.38649,858085
2007-09-18 00:00,1.3865,1.39889,1.38271,1.39748,863982
2007-09-19 00:00,1.39726,1.39867,1.39323,1.39722,861908
2007-09-20 00:00,1.39717,1.40993,1.39659,1.4067,859798
2007-09-21 00:00,1.40669,1.41195,1.40394,1.40885,779970
2007-09-23 00:00,1.40901,1.40938,1.40811,1.40901,78170
2007-09-24 00:00,1.40897,1.41293,1.40653,1.40704,858149
2007-09-25 00:00,1.4071,1.41628,1.40567,1.41454,867085
2007-09-26 00:00,1.4145,1.41556,1.41084,1.41263,863606
2007-09-27 00:00,1.41268,1.41892,1.41195,1.41544,861785
2007-09-28 00:00,1.41537,1.42772,1.41462,1.42656,829015
2007-09-30 00:00,1.42723,1.42808,1.42604,1.42672,32627
2007-10-01 00:00,1.42678,1.42751,1.42075,1.42299,861489
2007-10-02 00:00,1.42329,1.42389,1.41353,1.41517,864051
2007-10-03 00:00,1.41512,1.42012,1.40791,1.40961,865666
2007-10-04 00:00,1.40947,1.41488,1.40641,1.41342,864452
2007-10-05 00:00,1.41336,1.41569,1.40313,1.41336,829264
2007-10-07 00:00,1.4134,1.41526,1.41335,1.41481,32423
2007-10-08 00:00,1.41468,1.41487,1.40321,1.4044,863957
2007-10-09 00:00,1.40434,1.41147,1.40093,1.41049,863733
2007-10-10 00:00,1.41067,1.41715,1.40914,1.41373,864978
2007-10-11 00:00,1.4137,1.42402,1.41318,1.41973,868400
2007-10-12 00:00,1.41982,1.42125,1.41522,1.41763,788200
2007-10-14 00:00,1.41745,1.41866,1.41609,1.41649,76948
2007-10-15 00:00,1.4164,1.42429,1.41559,1.4198,864667
2007-10-16 00:00,1.42043,1.42265,1.41397,1.41742,864205
2007-10-17 00:00,1.41751,1.42301,1.41562,1.42045,866229
2007-10-18 00:00,1.4204,1.43097,1.41921,1.42893,864455
2007-10-19 00:00,1.42905,1.43179,1.42426,1.42985,829148
2007-10-21 00:00,1.43037,1.43501,1.43037,1.43364,33977
2007-10-22 00:00,1.43364,1.43437,1.41231,1.41747,865129
2007-10-23 00:00,1.4174,1.42782,1.41687,1.42545,859746
2007-10-24 00:00,1.4254,1.42698,1.41873,1.42599,861283
2007-10-25 00:00,1.42583,1.43443,1.42436,1.43223,861007
2007-10-26 00:00,1.43222,1.43953,1.43137,1.43908,827554
2007-10-28 00:00,1.44146,1.44221,1.43989,1.44021,33298
2007-10-29 00:00,1.44037,1.44378,1.43738,1.44153,862385
2007-10-30 00:00,1.44135,1.44428,1.43717,1.44369,861956
2007-10-31 00:00,1.44376,1.45035,1.44172,1.44671,860167
2007-11-01 00:00,1.44688,1.44788,1.43995,1.4423,862822
2007-11-02 00:00,1.44234,1.45273,1.44184,1.45033,783393
2007-11-04 00:00,1.45132,1.45234,1.4499,1.45023,52853
2007-11-05 00:00,1.45002,1.45095,1.44406,1.4475,860883
2007-11-06 00:00,1.44746,1.45706,1.44654,1.45593,860636
2007-11-07 00:00,1.45623,1.47294,1.45495,1.46203,856176
2007-11-08 00:00,1.46218,1.47027,1.46159,1.46762,859197
2007-11-09 00:00,1.46761,1.47519,1.46286,1.46725,834383
2007-11-11 00:00,1.46701,1.46758,1.46322,1.46558,21381
2007-11-12 00:00,1.46544,1.46632,1.45168,1.45178,862041
2007-11-13 00:00,1.4521,1.46325,1.45172,1.46182,854543
